strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
jackknife_plus,cube,0.903333333,4.582859553,0.637967543,1759.576495,21.13548326,4.0,1000,student,"(200, 1000)",[[0.95       0.9        0.83333333 0.9        0.93333333]]
jackknife_plus,cube,0.906666667,4.147609183,0.582814518,1017.048672,20.21517873,5.0,1000,student,"(200, 1000)",[[0.95       0.86666667 0.88333333 0.88333333 0.95      ]]
jackknife_plus,cube,0.866666667,3.597908957,0.71416408,2489.510161,19.15505314,10.0,1000,student,"(200, 1000)",[[0.9        0.9        0.85       0.85       0.83333333]]
jackknife_plus,cube,0.91,3.468701786,0.668975102,1650.624467,18.01124883,1000.0,1000,student,"(200, 1000)",[[0.88333333 0.95       0.85       0.91666667 0.95      ]]
jackknife_plus_ab,cube,0.896666667,4.538348409,0.641483793,1704.391904,143.5108681,4.0,1000,student,"(200, 1000)",[[0.96666667 0.91666667 0.81666667 0.86666667 0.91666667]]
jackknife_plus_ab,cube,0.903333333,4.058054059,0.5918224,1047.802198,121.7989979,5.0,1000,student,"(200, 1000)",[[0.9        0.9        0.93333333 0.88333333 0.9       ]]
jackknife_plus_ab,cube,0.86,3.53086338,0.719490145,2544.004984,140.3479991,10.0,1000,student,"(200, 1000)",[[0.85       0.86666667 0.85       0.88333333 0.85      ]]
jackknife_plus_ab,cube,0.906666667,3.435140555,0.672177951,1620.44602,165.0958498,1000.0,1000,student,"(200, 1000)",[[0.9        0.95       0.81666667 0.88333333 0.98333333]]
cqr,cube,0.853333333,4.637574445,0.633643854,2054.108255,0.127967119,4.0,1000,student,"(200, 1000)",[[0.81666667 0.86666667 0.83333333 0.83333333 0.91666667]]
cqr,cube,0.91,4.677396435,0.529526072,993.9644853,0.124738455,5.0,1000,student,"(200, 1000)",[[0.86666667 0.9        0.93333333 0.91666667 0.93333333]]
cqr,cube,0.89,4.297630325,0.65857559,2116.435076,0.134974718,10.0,1000,student,"(200, 1000)",[[0.85       0.86666667 0.91666667 0.95       0.86666667]]
cqr,cube,0.9,3.811260672,0.636284121,1414.670861,0.123776674,1000.0,1000,student,"(200, 1000)",[[0.88333333 0.86666667 0.9        0.91666667 0.93333333]]
split,sinex_con,0.9,0.624259928,0.905895122,12650.1557,5.854544163,0.0,1000,normal,"(200, 1000)",999
split,sinex_con,0.943333333,0.985350605,0.863450448,11580.00281,6.314951658,0.2,1000,normal,"(200, 1000)",999
split,sinex_con,0.88,1.675486029,0.806748321,10153.64319,4.738147497,0.5,1000,normal,"(200, 1000)",999
split,sinex_con,0.863333333,3.122566411,0.733290759,8013.110904,4.860057116,1.0,1000,normal,"(200, 1000)",999
jackknife_plus,sinex_con,0.9,0.651614568,0.901771511,12539.66211,17.55458903,0.0,1000,normal,"(200, 1000)",[[0.96666667 0.75       0.9        1.         0.88333333]]
jackknife_plus,sinex_con,0.936666667,0.91866422,0.872692163,11877.75037,15.29962564,0.2,1000,normal,"(200, 1000)",[[0.96666667 1.         0.95       0.95       0.81666667]]
jackknife_plus,sinex_con,0.92,1.790620778,0.79346863,9945.685869,14.44268632,0.5,1000,normal,"(200, 1000)",[[0.91666667 0.96666667 0.95       0.93333333 0.83333333]]
jackknife_plus,sinex_con,0.923333333,3.452960125,0.705071391,7658.241237,14.61619329,1.0,1000,normal,"(200, 1000)",[[0.88333333 1.         0.95       0.9        0.88333333]]
jackknife_plus_ab,sinex_con,0.9,0.603087985,0.909086714,12689.32035,156.096941,0.0,1000,normal,"(200, 1000)",[[0.98333333 0.86666667 0.9        0.98333333 0.76666667]]
jackknife_plus_ab,sinex_con,0.893333333,0.866841371,0.879874805,12016.19408,153.6152794,0.2,1000,normal,"(200, 1000)",[[0.98333333 0.93333333 0.81666667 0.86666667 0.86666667]]
jackknife_plus_ab,sinex_con,0.906666667,1.710620645,0.802696165,10158.12868,139.6225398,0.5,1000,normal,"(200, 1000)",[[0.85       0.93333333 0.95       0.9        0.9       ]]
jackknife_plus_ab,sinex_con,0.906666667,3.369902181,0.712165984,7765.817002,146.7282774,1.0,1000,normal,"(200, 1000)",[[0.88333333 0.88333333 0.93333333 0.91666667 0.91666667]]
cqr,sinex_con,0.903333333,1.414838331,0.78671834,8610.870094,0.104999542,0.0,1000,normal,"(200, 1000)",[[0.8        0.96666667 0.88333333 0.91666667 0.95      ]]
cqr,sinex_con,0.91,0.978509923,0.864399951,11144.08587,0.158999443,0.2,1000,normal,"(200, 1000)",[[0.83333333 0.88333333 0.93333333 0.96666667 0.93333333]]
cqr,sinex_con,0.896666667,1.733341541,0.800075553,10074.31817,0.174707413,0.5,1000,normal,"(200, 1000)",[[0.9        0.9        0.88333333 0.83333333 0.96666667]]
cqr,sinex_con,0.886666667,3.503838693,0.700725951,7851.182795,0.179208755,1.0,1000,normal,"(200, 1000)",[[0.86666667 0.83333333 0.86666667 0.96666667 0.9       ]]
split,sinex_con,0.953333333,5.435009895,0.653881532,5039.6649,6.008141518,4.0,1000,student,"(200, 1000)",999
split,sinex_con,0.95,5.163120387,0.680478511,5450.573044,5.967530251,5.0,1000,student,"(200, 1000)",999
split,sinex_con,0.923333333,4.099491589,0.63899997,7022.017735,5.595974684,10.0,1000,student,"(200, 1000)",999
split,sinex_con,0.89,3.482782052,0.684452593,7279.247005,5.616737366,1000.0,1000,student,"(200, 1000)",999
jackknife_plus,sinex_con,0.91,4.595437858,0.707349613,6276.260925,12.26420975,4.0,1000,student,"(200, 1000)",[[0.93333333 0.93333333 0.9        0.91666667 0.86666667]]
jackknife_plus,sinex_con,0.92,4.492097719,0.722006172,6500.486954,14.63178015,5.0,1000,student,"(200, 1000)",[[0.91666667 0.93333333 0.9        0.9        0.95      ]]
jackknife_plus,sinex_con,0.883333333,3.658094083,0.677869427,7452.218785,14.57417226,10.0,1000,student,"(200, 1000)",[[0.85       0.93333333 0.93333333 0.83333333 0.86666667]]
jackknife_plus,sinex_con,0.883333333,3.430143986,0.689221589,7280.840592,16.09474635,1000.0,1000,student,"(200, 1000)",[[0.88333333 0.9        0.88333333 0.91666667 0.83333333]]
jackknife_plus_ab,sinex_con,0.906666667,4.353518301,0.722755765,6636.870826,152.4988384,4.0,1000,student,"(200, 1000)",[[0.86666667 0.88333333 0.9        0.95       0.93333333]]
jackknife_plus_ab,sinex_con,0.92,4.379188944,0.728993531,6644.142396,140.2342863,5.0,1000,student,"(200, 1000)",[[0.95       0.9        0.95       0.93333333 0.86666667]]
jackknife_plus_ab,sinex_con,0.88,3.601019498,0.682895309,7647.110958,145.5387316,10.0,1000,student,"(200, 1000)",[[0.8        0.9        0.91666667 0.9        0.88333333]]
jackknife_plus_ab,sinex_con,0.883333333,3.358909141,0.695675613,7347.598349,132.2160356,1000.0,1000,student,"(200, 1000)",[[0.86666667 0.88333333 0.81666667 0.91666667 0.93333333]]
cqr,sinex_con,0.883333333,4.835023046,0.692092038,6310.938369,0.193822622,4.0,1000,student,"(200, 1000)",[[0.71666667 0.91666667 0.91666667 0.88333333 0.98333333]]
cqr,sinex_con,0.916666667,4.789099806,0.703626287,6212.000932,0.196784258,5.0,1000,student,"(200, 1000)",[[0.88333333 0.9        0.9        0.9        1.        ]]
cqr,sinex_con,0.893333333,4.123053149,0.636925468,6873.623887,0.184999228,10.0,1000,student,"(200, 1000)",[[0.8        0.9        0.88333333 0.9        0.98333333]]
cqr,sinex_con,0.906666667,3.787580441,0.656837261,6834.17981,0.188765526,1000.0,1000,student,"(200, 1000)",[[0.88333333 0.81666667 0.95       0.91666667 0.96666667]]
split,nmm,0.983333333,8.297803585,0.317972447,6857.813724,3.164573193,0.0,100,normal,"(200, 1000)",999
split,nmm,0.94,3.361834334,0.731289002,15724.88865,4.444390059,0.2,100,normal,"(200, 1000)",999
split,nmm,0.993333333,8.514223262,0.367975406,6932.677734,3.319792509,0.5,100,normal,"(200, 1000)",999
split,nmm,0.93,4.440558463,0.727058748,14499.21093,4.448182344,1.0,100,normal,"(200, 1000)",999
jackknife_plus,nmm,0.956666667,5.620365098,0.538040911,11195.15586,10.40078425,0.0,100,normal,"(200, 1000)",[[1.         1.         1.         0.9        0.88333333]]
jackknife_plus,nmm,0.953333333,5.132259575,0.589779243,12100.43895,12.57060981,0.2,100,normal,"(200, 1000)",[[1.         1.         1.         0.91666667 0.85      ]]
jackknife_plus,nmm,0.926666667,3.757053112,0.721108759,14976.4414,13.31963539,0.5,100,normal,"(200, 1000)",[[1.         0.9        0.95       0.98333333 0.8       ]]
jackknife_plus,nmm,0.893333333,4.278783263,0.737002944,14448.99362,13.31250763,1.0,100,normal,"(200, 1000)",[[0.85       0.91666667 0.93333333 0.91666667 0.85      ]]
jackknife_plus_ab,nmm,0.93,5.081649272,0.582321043,11474.76968,83.12940741,0.0,100,normal,"(200, 1000)",[[1.   1.   1.   1.   0.65]]
jackknife_plus_ab,nmm,0.92,3.85284528,0.692043623,14099.57953,98.34711409,0.2,100,normal,"(200, 1000)",[[1.         0.98333333 1.         0.93333333 0.68333333]]
jackknife_plus_ab,nmm,0.883333333,4.547257599,0.662451226,12725.83381,93.90560985,0.5,100,normal,"(200, 1000)",[[0.85       0.93333333 0.91666667 1.         0.71666667]]
jackknife_plus_ab,nmm,0.906666667,6.199883208,0.618921818,9493.361897,81.23553085,1.0,100,normal,"(200, 1000)",[[0.98333333 0.98333333 0.93333333 0.96666667 0.66666667]]
cqr,nmm,0.903333333,3.449198129,0.716498398,12968.9315,0.043346643,0.0,100,normal,"(200, 1000)",[[0.95       0.83333333 0.96666667 0.93333333 0.83333333]]
cqr,nmm,0.886666667,3.914763637,0.687094673,12037.674,0.04098177,0.2,100,normal,"(200, 1000)",[[0.93333333 0.85       0.91666667 0.85       0.88333333]]
cqr,nmm,0.893333333,4.100685038,0.695601016,12681.86545,0.039000034,0.5,100,normal,"(200, 1000)",[[0.73333333 0.93333333 0.88333333 0.98333333 0.93333333]]
cqr,nmm,0.876666667,5.690305198,0.650242895,10901.79723,0.042511702,1.0,100,normal,"(200, 1000)",[[0.68333333 0.91666667 0.95       0.91666667 0.91666667]]
split,nmm,0.963333333,9.244132056,0.47628481,7092.478955,1.576169491,4.0,100,student,"(200, 1000)",999
split,nmm,0.913333333,9.819484699,0.462316273,4118.982209,2.849848032,5.0,100,student,"(200, 1000)",999
split,nmm,0.98,12.82451119,0.295040056,2189.975679,2.876079559,10.0,100,student,"(200, 1000)",999
split,nmm,0.973333333,14.92387011,0.050916835,937.8328538,1.081584215,1000.0,100,student,"(200, 1000)",999
jackknife_plus,nmm,0.986666667,10.44644038,0.40816857,5615.770149,6.249798775,4.0,100,student,"(200, 1000)",[[1.         0.96666667 0.96666667 1.         1.        ]]
jackknife_plus,nmm,0.946666667,8.658156371,0.525905843,7158.939471,10.42131519,5.0,100,student,"(200, 1000)",[[0.95       0.95       0.95       0.9        0.98333333]]
jackknife_plus,nmm,0.96,8.35723943,0.540604072,7084.757927,10.1846385,10.0,100,student,"(200, 1000)",[[0.98333333 1.         0.93333333 0.96666667 0.91666667]]
jackknife_plus,nmm,0.97,9.053916049,0.424214512,3911.621584,6.695766211,1000.0,100,student,"(200, 1000)",[[1.         0.98333333 0.98333333 1.         0.88333333]]
jackknife_plus_ab,nmm,0.943333333,8.424213923,0.522737046,7023.846076,60.01186943,4.0,100,student,"(200, 1000)",[[0.98333333 1.         0.81666667 0.93333333 0.98333333]]
jackknife_plus_ab,nmm,0.936666667,8.842138704,0.515832009,5806.474604,67.1384244,5.0,100,student,"(200, 1000)",[[1.         0.98333333 0.95       0.96666667 0.78333333]]
jackknife_plus_ab,nmm,0.946666667,7.682567478,0.577691197,7573.276413,78.09400344,10.0,100,student,"(200, 1000)",[[0.98333333 1.         0.95       0.96666667 0.83333333]]
jackknife_plus_ab,nmm,0.863333333,7.013699528,0.553963329,6948.468831,68.78835368,1000.0,100,student,"(200, 1000)",[[0.98333333 0.96666667 0.95       0.78333333 0.63333333]]
cqr,nmm,0.896666667,6.948196377,0.606359715,11765.17769,0.046002388,4.0,100,student,"(200, 1000)",[[0.63333333 0.91666667 0.95       0.98333333 1.        ]]
cqr,nmm,0.89,5.72311713,0.686620302,12076.49075,0.054000616,5.0,100,student,"(200, 1000)",[[0.76666667 0.88333333 0.9        0.96666667 0.93333333]]
cqr,nmm,0.896666667,5.72048205,0.685547469,11061.69982,0.042001486,10.0,100,student,"(200, 1000)",[[0.78333333 0.9        0.91666667 0.93333333 0.95      ]]
cqr,nmm,0.92,5.970932127,0.620278575,10072.89123,0.044129133,1000.0,100,student,"(200, 1000)",[[0.8        0.86666667 0.96666667 0.98333333 0.98333333]]
split,sinex_het,0.846666667,5.813747269,0.591467038,3381.437036,0.424010277,0.0,100,normal,"(200, 1000)",999
split,sinex_het,0.996666667,13.75890543,0.045969554,122.4072596,1.719177485,0.2,100,normal,"(200, 1000)",999
split,sinex_het,0.903333333,8.400481471,0.384138097,987.5662288,1.505189419,0.5,100,normal,"(200, 1000)",999
split,sinex_het,0.983333333,10.28399617,0.290275123,2201.044459,2.80157876,1.0,100,normal,"(200, 1000)",999
jackknife_plus,sinex_het,0.903333333,5.943524055,0.582349316,4578.740649,6.278398037,0.0,100,normal,"(200, 1000)",[[1.         0.95       0.9        0.9        0.76666667]]
jackknife_plus,sinex_het,0.966666667,8.17268134,0.433311767,1632.810894,5.320585966,0.2,100,normal,"(200, 1000)",[[0.96666667 0.98333333 0.96666667 1.         0.91666667]]
jackknife_plus,sinex_het,0.893333333,5.281042203,0.61283256,5333.990511,6.186199903,0.5,100,normal,"(200, 1000)",[[0.88333333 0.91666667 0.93333333 0.81666667 0.91666667]]
jackknife_plus,sinex_het,0.96,9.080986917,0.373298304,1322.988031,4.597385168,1.0,100,normal,"(200, 1000)",[[0.91666667 0.98333333 0.98333333 0.98333333 0.93333333]]
jackknife_plus_ab,sinex_het,0.88,5.832419011,0.590156423,4225.455265,44.95933175,0.0,100,normal,"(200, 1000)",[[0.83333333 0.86666667 0.9        0.91666667 0.88333333]]
jackknife_plus_ab,sinex_het,0.866666667,5.113166568,0.645456953,5247.704971,49.11394644,0.2,100,normal,"(200, 1000)",[[0.88333333 0.9        0.88333333 0.8        0.86666667]]
jackknife_plus_ab,sinex_het,0.86,4.679925832,0.656900994,5676.959381,57.02144456,0.5,100,normal,"(200, 1000)",[[0.86666667 0.75       0.85       0.86666667 0.96666667]]
jackknife_plus_ab,sinex_het,0.906666667,6.473141014,0.553273228,4004.802941,38.52724743,1.0,100,normal,"(200, 1000)",[[0.96666667 0.91666667 0.9        0.86666667 0.88333333]]
cqr,sinex_het,0.883333333,5.471407651,0.615524711,4688.633365,0.045999289,0.0,100,normal,"(200, 1000)",[[0.98333333 0.9        0.95       0.73333333 0.85      ]]
cqr,sinex_het,0.92,6.03222255,0.58173093,4506.737139,0.044001341,0.2,100,normal,"(200, 1000)",[[1.   0.85 0.9  0.9  0.95]]
cqr,sinex_het,0.906666667,5.900266236,0.567435582,3738.870874,0.043999672,0.5,100,normal,"(200, 1000)",[[0.96666667 0.91666667 0.91666667 0.83333333 0.9       ]]
cqr,sinex_het,0.89,7.140462985,0.507219737,3649.262645,0.042999506,1.0,100,normal,"(200, 1000)",[[0.85       0.78333333 0.96666667 0.86666667 0.98333333]]
split,sinex_het,0.876666667,6.293221733,0.644765856,5916.877629,2.278256178,4.0,100,student,"(200, 1000)",999
split,sinex_het,0.996666667,14.59832943,0.28369427,577.8446228,3.302734375,5.0,100,student,"(200, 1000)",999
split,sinex_het,0.813333333,4.769543106,0.684158202,7258.560009,2.648144245,10.0,100,student,"(200, 1000)",999
split,sinex_het,0.71,3.634062397,0.751099209,9077.424741,3.332406998,1000.0,100,student,"(200, 1000)",999
jackknife_plus,sinex_het,0.963333333,9.079021538,0.487514075,1763.572134,5.258051872,4.0,100,student,"(200, 1000)",[[0.98333333 0.98333333 0.98333333 0.95       0.91666667]]
jackknife_plus,sinex_het,0.946666667,8.644946356,0.575813107,1569.74955,5.253895998,5.0,100,student,"(200, 1000)",[[0.91666667 0.98333333 0.95       0.98333333 0.9       ]]
jackknife_plus,sinex_het,0.92,8.253394291,0.453464349,1571.817036,4.503038168,10.0,100,student,"(200, 1000)",[[0.95       0.98333333 0.96666667 0.85       0.85      ]]
jackknife_plus,sinex_het,0.923333333,7.598353985,0.479637103,2464.909408,5.332422733,1000.0,100,student,"(200, 1000)",[[0.91666667 0.93333333 1.         0.95       0.81666667]]
jackknife_plus_ab,sinex_het,0.876666667,6.545632705,0.63051801,4069.526903,42.83553243,4.0,100,student,"(200, 1000)",[[0.88333333 0.85       0.91666667 0.9        0.83333333]]
jackknife_plus_ab,sinex_het,0.886666667,6.699489976,0.671272863,3453.403472,43.70973325,5.0,100,student,"(200, 1000)",[[0.8        0.9        0.91666667 0.95       0.86666667]]
jackknife_plus_ab,sinex_het,0.893333333,6.391671065,0.576746847,4014.134575,45.77272654,10.0,100,student,"(200, 1000)",[[0.85       0.9        0.91666667 0.93333333 0.86666667]]
jackknife_plus_ab,sinex_het,0.916666667,6.523553768,0.553243399,3960.630733,48.95502591,1000.0,100,student,"(200, 1000)",[[0.91666667 0.83333333 0.93333333 0.95       0.95      ]]
cqr,sinex_het,0.88,6.627389755,0.625903159,4146.698236,0.042996645,4.0,100,student,"(200, 1000)",[[0.86666667 0.85       0.93333333 0.88333333 0.86666667]]
cqr,sinex_het,0.85,7.109694978,0.651143633,4287.207105,0.044968128,5.0,100,student,"(200, 1000)",[[0.85       0.9        0.85       0.78333333 0.86666667]]
cqr,sinex_het,0.913333333,7.253143376,0.519700532,3165.07077,0.044971943,10.0,100,student,"(200, 1000)",[[0.86666667 0.93333333 0.95       0.86666667 0.95      ]]
cqr,sinex_het,0.883333333,6.596944343,0.548217349,4181.253817,0.043999434,1000.0,100,student,"(200, 1000)",[[0.68333333 0.9        0.95       0.91666667 0.96666667]]
split,nmm,0.936666667,1.610287929,0.867643666,19342.85241,10.424927,0.0,300,normal,"(200, 1000)",999
split,nmm,0.94,1.9117361,0.847161389,18891.87179,10.20530915,0.2,300,normal,"(200, 1000)",999
split,nmm,0.92,7.374728785,0.482371215,7837.54771,6.442453861,0.5,300,normal,"(200, 1000)",999
split,nmm,0.87,3.534302058,0.778586713,15824.17616,9.989138603,1.0,300,normal,"(200, 1000)",999
jackknife_plus,nmm,0.92,2.43816994,0.79959801,17644.79987,29.12077522,0.0,300,normal,"(200, 1000)",[[1.         0.83333333 0.91666667 0.93333333 0.91666667]]
jackknife_plus,nmm,0.91,2.899675241,0.768180058,16601.32052,27.67667246,0.2,300,normal,"(200, 1000)",[[0.8        1.         0.98333333 0.91666667 0.85      ]]
jackknife_plus,nmm,0.926666667,3.920201667,0.724842454,14996.54207,26.94239759,0.5,300,normal,"(200, 1000)",[[0.91666667 0.93333333 0.98333333 0.9        0.9       ]]
jackknife_plus,nmm,0.913333333,5.386669804,0.662542451,12617.60587,25.75613856,1.0,300,normal,"(200, 1000)",[[1.         0.95       0.9        0.83333333 0.88333333]]
jackknife_plus_ab,nmm,0.916666667,1.841446533,0.848644867,18554.93291,233.8232818,0.0,300,normal,"(200, 1000)",[[0.76666667 0.95       1.         1.         0.86666667]]
jackknife_plus_ab,nmm,0.89,2.008255032,0.839446278,18236.49863,230.8741834,0.2,300,normal,"(200, 1000)",[[1.         0.73333333 0.95       0.93333333 0.83333333]]
jackknife_plus_ab,nmm,0.896666667,2.404336878,0.831240766,17807.54792,233.8347137,0.5,300,normal,"(200, 1000)",[[0.8        0.85       0.95       0.93333333 0.95      ]]
jackknife_plus_ab,nmm,0.89,3.818801906,0.760764343,15163.64608,214.1442416,1.0,300,normal,"(200, 1000)",[[0.91666667 0.9        0.85       0.93333333 0.85      ]]
cqr,nmm,0.903333333,1.424324501,0.882929804,18115.39267,0.069972754,0.0,300,normal,"(200, 1000)",[[0.9        0.83333333 0.9        0.96666667 0.91666667]]
cqr,nmm,0.923333333,1.719342596,0.862543527,17676.07825,0.073613644,0.2,300,normal,"(200, 1000)",[[0.86666667 0.93333333 0.9        0.95       0.96666667]]
cqr,nmm,0.9,2.276824624,0.840190798,17429.4252,0.056970596,0.5,300,normal,"(200, 1000)",[[0.76666667 0.93333333 0.91666667 0.93333333 0.95      ]]
cqr,nmm,0.89,3.669262043,0.77013253,15626.29084,0.069968462,1.0,300,normal,"(200, 1000)",[[0.76666667 0.88333333 0.9        0.9        1.        ]]
split,nmm,0.926666667,6.750381818,0.649354973,10589.06682,3.588083029,4.0,300,student,"(200, 1000)",999
split,nmm,0.956666667,5.532187991,0.727415298,13190.02407,10.41426849,5.0,300,student,"(200, 1000)",999
split,nmm,0.856666667,3.656203572,0.796388366,16031.43086,9.066417456,10.0,300,student,"(200, 1000)",999
split,nmm,0.963333333,10.9024653,0.343014111,3676.917483,5.854025602,1000.0,300,student,"(200, 1000)",999
jackknife_plus,nmm,0.916666667,6.811247832,0.646193606,10354.88928,16.44453835,4.0,300,student,"(200, 1000)",[[0.93333333 0.9        1.         0.88333333 0.86666667]]
jackknife_plus,nmm,0.92,6.576758322,0.675949219,11029.45329,20.93094206,5.0,300,student,"(200, 1000)",[[0.93333333 0.91666667 0.96666667 0.88333333 0.9       ]]
jackknife_plus,nmm,0.91,6.156964526,0.657125043,11087.15389,20.67323875,10.0,300,student,"(200, 1000)",[[0.96666667 0.93333333 0.91666667 0.88333333 0.85      ]]
jackknife_plus,nmm,0.896666667,6.590310895,0.602866678,10590.35579,19.17573118,1000.0,300,student,"(200, 1000)",[[0.96666667 0.93333333 0.96666667 0.81666667 0.8       ]]
jackknife_plus_ab,nmm,0.9,5.343484564,0.722435875,12451.61777,199.1741681,4.0,300,student,"(200, 1000)",[[0.91666667 0.88333333 0.86666667 0.96666667 0.86666667]]
jackknife_plus_ab,nmm,0.906666667,4.899582944,0.758587362,13430.91762,207.4020827,5.0,300,student,"(200, 1000)",[[0.88333333 0.93333333 0.91666667 0.93333333 0.86666667]]
jackknife_plus_ab,nmm,0.883333333,4.282853381,0.76149218,14220.60697,211.2124031,10.0,300,student,"(200, 1000)",[[0.93333333 0.93333333 0.86666667 0.83333333 0.85      ]]
jackknife_plus_ab,nmm,0.913333333,4.119351813,0.751766988,14583.04568,222.6174564,1000.0,300,student,"(200, 1000)",[[0.91666667 0.96666667 0.88333333 0.9        0.9       ]]
cqr,nmm,0.9,5.190695664,0.730372403,14179.87081,0.063782692,4.0,300,student,"(200, 1000)",[[0.78333333 0.91666667 0.88333333 0.93333333 0.98333333]]
cqr,nmm,0.89,4.694404722,0.768696875,15528.98493,0.05800128,5.0,300,student,"(200, 1000)",[[0.81666667 0.83333333 0.98333333 0.88333333 0.93333333]]
cqr,nmm,0.926666667,3.990871078,0.777752026,15681.21915,0.059002638,10.0,300,student,"(200, 1000)",[[0.95       0.91666667 0.88333333 0.91666667 0.96666667]]
cqr,nmm,0.93,3.78304843,0.772032129,15574.03428,0.072973013,1000.0,300,student,"(200, 1000)",[[0.83333333 0.95       0.88333333 0.98333333 1.        ]]
split,sinex_het,0.96,6.887655284,0.457192564,3262.630214,4.280631065,0.0,300,normal,"(200, 1000)",999
split,sinex_het,0.76,3.058703043,0.774560656,8682.325849,3.334931612,0.2,300,normal,"(200, 1000)",999
split,sinex_het,0.886666667,4.919011185,0.60528284,5844.082942,3.887939692,0.5,300,normal,"(200, 1000)",999
split,sinex_het,0.9,6.397752966,0.554601089,3863.706255,2.443819046,1.0,300,normal,"(200, 1000)",999
jackknife_plus,sinex_het,0.906666667,4.780116523,0.623286153,5420.54729,11.8445785,0.0,300,normal,"(200, 1000)",[[1.         0.96666667 0.85       0.9        0.81666667]]
jackknife_plus,sinex_het,0.93,5.731631574,0.577582452,4540.116123,11.45624948,0.2,300,normal,"(200, 1000)",[[0.98333333 0.91666667 0.96666667 0.96666667 0.81666667]]
jackknife_plus,sinex_het,0.956666667,6.196920323,0.502737853,4106.245236,10.46965003,0.5,300,normal,"(200, 1000)",[[0.9        1.         0.96666667 0.95       0.96666667]]
jackknife_plus,sinex_het,0.896666667,6.483970718,0.548598773,3659.767476,8.460617065,1.0,300,normal,"(200, 1000)",[[0.91666667 0.96666667 0.93333333 0.8        0.86666667]]
jackknife_plus_ab,sinex_het,0.883333333,4.293216835,0.661657832,6132.76216,92.15060449,0.0,300,normal,"(200, 1000)",[[0.91666667 0.91666667 0.9        0.76666667 0.91666667]]
jackknife_plus_ab,sinex_het,0.906666667,4.95361427,0.634922247,5993.649117,89.92492914,0.2,300,normal,"(200, 1000)",[[0.96666667 0.93333333 0.91666667 0.86666667 0.85      ]]
jackknife_plus_ab,sinex_het,0.936666667,5.330110036,0.572294303,5249.730369,89.90966272,0.5,300,normal,"(200, 1000)",[[0.96666667 0.93333333 0.91666667 0.93333333 0.93333333]]
jackknife_plus_ab,sinex_het,0.883333333,5.836786043,0.593654332,4446.208922,71.91730571,1.0,300,normal,"(200, 1000)",[[0.86666667 0.91666667 0.85       0.9        0.88333333]]
cqr,sinex_het,0.886666667,4.295799977,0.661454325,5729.87471,0.063792944,0.0,300,normal,"(200, 1000)",[[0.98333333 0.88333333 0.86666667 0.83333333 0.86666667]]
cqr,sinex_het,0.886666667,4.315014956,0.681986453,6604.311302,0.080623388,0.2,300,normal,"(200, 1000)",[[0.98333333 0.88333333 0.88333333 0.83333333 0.85      ]]
cqr,sinex_het,0.89,4.709565596,0.622089463,5898.111397,0.062722445,0.5,300,normal,"(200, 1000)",[[0.9        0.88333333 0.83333333 0.88333333 0.95      ]]
cqr,sinex_het,0.863333333,5.500143906,0.617090027,5279.943064,0.066996574,1.0,300,normal,"(200, 1000)",[[0.86666667 0.75       0.86666667 0.9        0.93333333]]
split,sinex_het,0.97,7.992252536,0.59514901,3796.640301,2.115979671,4.0,300,student,"(200, 1000)",999
split,sinex_het,0.92,6.978867682,0.585249963,4649.728209,3.403650284,5.0,300,student,"(200, 1000)",999
split,sinex_het,0.88,5.68749247,0.654469897,4953.343156,3.352786779,10.0,300,student,"(200, 1000)",999
split,sinex_het,0.903333333,5.834375932,0.626370607,5065.977325,3.853722811,1000.0,300,student,"(200, 1000)",999
jackknife_plus,sinex_het,0.916666667,7.1359468,0.638527972,3678.226755,6.583799839,4.0,300,student,"(200, 1000)",[[0.95       0.95       0.88333333 0.88333333 0.91666667]]
jackknife_plus,sinex_het,0.96,8.503157356,0.494660821,1435.542218,8.25432682,5.0,300,student,"(200, 1000)",[[1.         0.98333333 1.         0.95       0.86666667]]
jackknife_plus,sinex_het,0.906666667,6.335207875,0.61511975,4281.32189,10.35268855,10.0,300,student,"(200, 1000)",[[0.96666667 0.88333333 0.86666667 0.93333333 0.88333333]]
jackknife_plus,sinex_het,0.883333333,6.729514051,0.569046432,3168.107684,7.332154989,1000.0,300,student,"(200, 1000)",[[0.95       0.96666667 0.91666667 0.85       0.73333333]]
jackknife_plus_ab,sinex_het,0.9,6.391524634,0.676236903,4964.741131,82.53244805,4.0,300,student,"(200, 1000)",[[0.86666667 0.93333333 0.9        0.88333333 0.91666667]]
jackknife_plus_ab,sinex_het,0.873333333,5.904442592,0.649102156,5067.328362,84.69825435,5.0,300,student,"(200, 1000)",[[0.83333333 0.9        0.93333333 0.85       0.85      ]]
jackknife_plus_ab,sinex_het,0.886666667,5.704726944,0.653423004,5198.306778,87.3577888,10.0,300,student,"(200, 1000)",[[0.93333333 0.91666667 0.88333333 0.86666667 0.83333333]]
jackknife_plus_ab,sinex_het,0.876666667,5.752857333,0.631590665,4890.539242,76.45033884,1000.0,300,student,"(200, 1000)",[[0.95       0.98333333 0.85       0.88333333 0.71666667]]
cqr,sinex_het,0.94,6.998212464,0.645504058,4570.488123,0.095855951,4.0,300,student,"(200, 1000)",[[1.         0.88333333 0.88333333 1.         0.93333333]]
