strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size
jackknife_plus_ab,linear,0.906666667,4.669456682,0.695212289,9734.418206,400.9949715,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.86666667 0.91666667 0.95       0.91666667 0.88333333]],1
jackknife_plus_ab,linear,0.893333333,6.896504244,0.693054719,7417.31515,313.4498467,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.88333333 0.9        0.9        0.9        0.88333333]],1
jackknife_plus_ab,linear,0.89,9.693039544,0.637477291,6228.812113,361.714432,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.93333333 0.91666667 0.9        0.83333333 0.86666667]],1
cqr,linear,0.873333333,2.54831575,0.8077544,13466.84697,0.063972712,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.75       0.76666667 0.96666667 0.93333333 0.95      ]],1
cqr,linear,0.91,5.295588602,0.654342982,8769.483811,0.071971893,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.83333333 0.86666667 0.93333333 0.93333333 0.98333333]],1
cqr,linear,0.883333333,7.039030786,0.686711078,7627.041073,0.062775135,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.81666667 0.93333333 0.85       0.93333333 0.88333333]],1
cqr,linear,0.923333333,11.77751416,0.559517062,4998.056942,0.061998844,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.93333333 0.86666667 0.86666667 0.95       1.        ]],1
split,cube,0.743333333,1.236558048,0.907959477,3879.154494,15.29858708,0.5,300,laplace,"(200, 1000, 1000, 1000)",999,1
split,cube,0.92,4.941611918,0.675929254,1403.005839,11.2667613,1,300,laplace,"(200, 1000, 1000, 1000)",999,1
split,cube,0.943333333,9.37038704,0.451599751,584.7253641,7.550336838,1.5,300,laplace,"(200, 1000, 1000, 1000)",999,1
split,cube,0.97,14.62168882,0.312306994,500.5814885,7.03158474,2,300,laplace,"(200, 1000, 1000, 1000)",999,1
split_resid_norm,cube,0.906666667,2.866918248,0.786658776,2895.125323,16.52008891,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.68333333 0.91666667 0.96666667 0.98333333 0.98333333]],1
split_resid_norm,cube,0.983333333,8.249827427,0.458973855,777.793609,8.110009193,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 1.         1.         1.         1.        ]],1
split_resid_norm,cube,0.986666667,11.26575268,0.340672271,390.7298912,8.685329676,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.98333333 1.         1.         0.98333333 0.96666667]],1
split_resid_norm,cube,0.956666667,12.04357323,0.433561806,911.9501699,8.255837679,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.95       0.93333333 0.96666667 0.96666667 0.96666667]],1
jackknife_plus,cube,0.94,2.760867217,0.794549308,2470.790711,44.74247193,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 0.98333333 0.93333333 0.96666667 0.9       ]],1
jackknife_plus,cube,0.91,4.762535764,0.687673254,1462.744438,27.2920723,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.86666667 0.93333333 0.93333333 0.9        0.91666667]],1
jackknife_plus,cube,0.91,7.861640462,0.539899535,1132.659736,26.53045583,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.88333333 0.9        0.95       0.9        0.91666667]],1
jackknife_plus,cube,0.943333333,10.54375989,0.504101905,1203.756602,31.40593863,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 0.91666667 0.96666667 0.95       0.96666667]],1
jackknife_plus_ab,cube,0.906666667,2.413050352,0.82043327,2715.750771,349.2899492,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.93333333 0.95       0.91666667 0.91666667 0.81666667]],1
jackknife_plus_ab,cube,0.903333333,4.515468714,0.70387595,1455.281259,275.4907193,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.9        0.88333333 0.98333333 0.88333333 0.86666667]],1
jackknife_plus_ab,cube,0.916666667,7.461103107,0.563340775,1199.262263,328.2894514,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 0.91666667 0.88333333 0.91666667 0.95      ]],1
jackknife_plus_ab,cube,0.936666667,10.17742642,0.521331651,1249.738253,250.9330115,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 0.93333333 0.98333333 0.88333333 0.96666667]],1
cqr,cube,0.873333333,2.48513944,0.815068231,2642.982685,0.085000992,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.81666667 0.83333333 0.9        0.9        0.91666667]],1
cqr,cube,0.89,5.138559682,0.663013641,1319.543207,0.071003437,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.86666667 0.85       0.93333333 0.86666667 0.93333333]],1
cqr,cube,0.91,8.433557622,0.50642824,1047.732506,0.06674695,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.8        0.88333333 0.93333333 0.93333333 1.        ]],1
cqr,cube,0.92,10.77105185,0.493412593,1425.044169,0.065966845,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.78333333 0.91666667 0.93333333 0.96666667 1.        ]],1
split,nmm,0.846666667,2.432201655,0.844409096,18623.98878,23.52236748,0.5,300,laplace,"(200, 1000, 1000, 1000)",999,1
split,nmm,0.956666667,6.583509643,0.61785586,12682.98728,16.36109781,1,300,laplace,"(200, 1000, 1000, 1000)",999,1
split,nmm,0.853333333,6.767170603,0.76529472,12766.85892,17.41311622,1.5,300,laplace,"(200, 1000, 1000, 1000)",999,1
split,nmm,0.963333333,14.82340625,0.552130453,5356.203258,20.45395708,2,300,laplace,"(200, 1000, 1000, 1000)",999,1
split_resid_norm,nmm,0.86,3.428925063,0.780649622,17691.84625,16.48813844,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.58333333 0.83333333 0.91666667 0.96666667 1.        ]],1
split_resid_norm,nmm,0.96,17.95430764,-0.042164013,4583.540948,13.46471548,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.83333333 0.96666667 1.         1.         1.        ]],1
split_resid_norm,nmm,0.843333333,7.670904367,0.733950121,9937.415084,16.34914351,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.73333333 0.76666667 0.88333333 0.83333333 1.        ]],1
split_resid_norm,nmm,0.916666667,12.75992697,0.614477477,8814.502387,14.95815778,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.85       0.9        0.91666667 0.93333333 0.98333333]],1
jackknife_plus,nmm,0.903333333,3.066412062,0.803840903,17312.57208,45.98406029,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.88333333 0.85       0.95       0.86666667 0.96666667]],1
jackknife_plus,nmm,0.906666667,5.734836275,0.667119362,13027.12486,60.25587463,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 0.9        0.91666667 0.86666667 0.93333333]],1
jackknife_plus,nmm,0.933333333,9.326596471,0.676527886,7024.145064,41.54917145,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.9        0.9        0.93333333 1.         0.93333333]],1
jackknife_plus,nmm,0.936666667,12.38366095,0.625845128,6443.934031,47.3638103,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.9        0.95       0.96666667 0.96666667 0.9       ]],1
jackknife_plus_ab,nmm,0.863333333,2.439788821,0.843925011,18220.17363,545.3470638,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.86666667 0.86666667 0.83333333 0.85       0.9       ]],1
jackknife_plus_ab,nmm,0.9,5.591824469,0.675420563,13517.09034,455.1373549,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.91666667 0.88333333 0.9        0.86666667 0.93333333]],1
jackknife_plus_ab,nmm,0.883333333,7.083756025,0.754316146,12342.63261,468.2930977,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.85       0.86666667 0.88333333 0.85       0.96666667]],1
jackknife_plus_ab,nmm,0.926666667,11.56571714,0.650558471,7973.244497,403.6146617,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.88333333 0.95       0.93333333 0.96666667 0.9       ]],1
cqr,nmm,0.9,2.767040507,0.822991779,16877.57127,0.064014673,0.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.85       0.9        0.93333333 0.93333333 0.88333333]],1
cqr,nmm,0.916666667,6.06146961,0.648159663,13173.4498,0.075512648,1,300,laplace,"(200, 1000, 1000, 1000)",[[0.8        0.93333333 0.88333333 0.98333333 0.98333333]],1
cqr,nmm,0.91,8.052784231,0.720707788,11294.38031,0.0589993,1.5,300,laplace,"(200, 1000, 1000, 1000)",[[0.81666667 0.83333333 0.95       0.95       1.        ]],1
cqr,nmm,0.893333333,10.84505016,0.672332793,9626.378087,0.063638926,2,300,laplace,"(200, 1000, 1000, 1000)",[[0.8        0.85       0.9        0.96666667 0.95      ]],1
split,sinex_het,0.846666667,5.087831091,0.707289689,5531.703589,7.61275363,0.5,300,laplace,"(400, 2000)",999,1
split,sinex_het,0.923333333,6.865574365,0.555168961,3953.036025,14.43998122,1,300,laplace,"(400, 2000)",999,1
split,sinex_het,0.88,7.968410154,0.559036455,3773.025264,5.447363615,1.5,300,laplace,"(400, 2000)",999,1
split,sinex_het,0.803333333,7.365700975,0.670664983,5762.377989,8.559646368,2,300,laplace,"(400, 2000)",999,1
split_resid_norm,sinex_het,0.916666667,40.88922697,-1.352400064,2712.544512,6.909809351,0.5,300,laplace,"(400, 2000)",[[0.6        0.98333333 1.         1.         1.        ]],1
split_resid_norm,sinex_het,0.783333333,5.88412667,0.618750292,6712.159488,9.644570112,1,300,laplace,"(400, 2000)",[[0.33333333 0.68333333 0.95       0.98333333 0.96666667]],1
split_resid_norm,sinex_het,0.94,11.65585983,0.354976577,1569.993288,4.799234629,1.5,300,laplace,"(400, 2000)",[[0.8        0.91666667 0.98333333 1.         1.        ]],1
split_resid_norm,sinex_het,0.96,20.02846132,0.10450466,1498.374274,6.979227304,2,300,laplace,"(400, 2000)",[[0.83333333 0.96666667 1.         1.         1.        ]],1
jackknife_plus,sinex_het,0.853333333,5.472352551,0.685168282,5164.81071,21.77530694,0.5,300,laplace,"(400, 2000)",[[0.98333333 0.98333333 0.85       0.65       0.8       ]],1
jackknife_plus,sinex_het,0.94,7.703221049,0.500896092,2337.928725,22.53681731,1,300,laplace,"(400, 2000)",[[0.95       0.96666667 0.93333333 0.95       0.9       ]],1
jackknife_plus,sinex_het,0.94,9.891053083,0.452638945,2042.619884,19.62748623,1.5,300,laplace,"(400, 2000)",[[0.95       0.95       0.93333333 0.9        0.96666667]],1
jackknife_plus,sinex_het,0.95,12.20691385,0.454214058,1694.40635,24.04647279,2,300,laplace,"(400, 2000)",[[1.         0.95       0.88333333 0.93333333 0.98333333]],1
jackknife_plus_ab,sinex_het,0.863333333,5.155741548,0.703383794,5621.653597,225.5003393,0.5,300,laplace,"(400, 2000)",[[0.88333333 0.75       0.95       0.91666667 0.81666667]],1
jackknife_plus_ab,sinex_het,0.896666667,6.391320035,0.585896898,4465.566263,247.5621395,1,300,laplace,"(400, 2000)",[[0.8        0.93333333 0.98333333 0.91666667 0.85      ]],1
jackknife_plus_ab,sinex_het,0.913333333,8.873918768,0.508926707,3134.656282,217.2346117,1.5,300,laplace,"(400, 2000)",[[0.91666667 0.86666667 0.93333333 0.88333333 0.96666667]],1
jackknife_plus_ab,sinex_het,0.92,10.92020577,0.51174515,2647.542215,220.5292692,2,300,laplace,"(400, 2000)",[[0.95 0.85 0.95 0.9  0.95]],1
cqr,sinex_het,0.903333333,5.893320133,0.660951057,4638.702525,0.066009998,0.5,300,laplace,"(400, 2000)",[[0.96666667 0.9        0.78333333 0.91666667 0.95      ]],1
cqr,sinex_het,0.91,6.990191478,0.547095082,3464.051094,0.066000462,1,300,laplace,"(400, 2000)",[[0.95       0.91666667 0.85       0.9        0.93333333]],1
cqr,sinex_het,0.93,9.258840543,0.487625198,3668.911601,0.062962055,1.5,300,laplace,"(400, 2000)",[[0.93333333 0.93333333 0.95       0.91666667 0.91666667]],1
cqr,sinex_het,0.906666667,11.20257881,0.499120118,3063.662251,0.067998648,2,300,laplace,"(400, 2000)",[[0.83333333 0.91666667 0.95       0.9        0.93333333]],1
split,sinex_con,0.816666667,1.888681001,0.817522755,10205.08018,8.356332779,0.5,300,laplace,"(400, 2000)",999,1
split,sinex_con,0.88,4.393813379,0.681616951,6380.97056,11.33258557,1,300,laplace,"(400, 2000)",999,1
split,sinex_con,0.976666667,12.1623529,0.353685459,819.976991,4.888024092,1.5,300,laplace,"(400, 2000)",999,1
split,sinex_con,0.946666667,12.48404076,0.371241528,1193.805431,7.839853764,2,300,laplace,"(400, 2000)",999,1
split_resid_norm,sinex_con,0.85,2.403381512,0.767799635,9594.51315,8.900818825,0.5,300,laplace,"(400, 2000)",[[0.75       0.8        0.81666667 0.95       0.93333333]],1
split_resid_norm,sinex_con,0.99,23.18164373,-0.679773639,1585.557258,8.418447971,1,300,laplace,"(400, 2000)",[[0.95 1.   1.   1.   1.  ]],1
split_resid_norm,sinex_con,0.89,7.140017348,0.620576464,4396.79877,5.790369034,1.5,300,laplace,"(400, 2000)",[[0.75       0.85       0.91666667 0.98333333 0.95      ]],1
split_resid_norm,sinex_con,0.886666667,14.56335658,0.266517722,2807.497117,7.457986355,2,300,laplace,"(400, 2000)",[[0.68333333 0.81666667 0.95       0.98333333 1.        ]],1
jackknife_plus,sinex_con,0.913333333,2.647589626,0.744207688,8683.240821,29.77520967,0.5,300,laplace,"(400, 2000)",[[0.91666667 0.9        0.88333333 0.91666667 0.95      ]],1
jackknife_plus,sinex_con,0.923333333,5.156200915,0.626373057,4811.463114,28.75866938,1,300,laplace,"(400, 2000)",[[0.96666667 0.85       0.96666667 0.9        0.93333333]],1
jackknife_plus,sinex_con,0.896666667,7.316745486,0.611185113,3755.643934,15.51829672,1.5,300,laplace,"(400, 2000)",[[0.91666667 0.9        0.88333333 0.88333333 0.9       ]],1
jackknife_plus,sinex_con,0.906666667,10.43980061,0.474200298,1853.851547,19.76166749,2,300,laplace,"(400, 2000)",[[0.95       0.86666667 0.91666667 0.93333333 0.86666667]],1
jackknife_plus_ab,sinex_con,0.89,2.610026462,0.747836844,8673.485032,238.8656292,0.5,300,laplace,"(400, 2000)",[[0.83333333 0.95       0.81666667 0.91666667 0.93333333]],1
jackknife_plus_ab,sinex_con,0.9,4.787952034,0.653057304,5446.053989,255.9416559,1,300,laplace,"(400, 2000)",[[0.95       0.81666667 0.91666667 0.91666667 0.9       ]],1
jackknife_plus_ab,sinex_con,0.876666667,6.426097019,0.658514189,5046.053047,230.3870876,1.5,300,laplace,"(400, 2000)",[[0.78333333 0.88333333 0.91666667 0.91666667 0.88333333]],1
jackknife_plus_ab,sinex_con,0.89,9.743967986,0.50924582,2619.611878,194.8506711,2,300,laplace,"(400, 2000)",[[0.85       0.88333333 0.88333333 0.93333333 0.9       ]],1
cqr,sinex_con,0.863333333,2.343722281,0.773564385,9299.664458,0.065733194,0.5,300,laplace,"(400, 2000)",[[0.76666667 0.81666667 0.88333333 0.88333333 0.96666667]],1
cqr,sinex_con,0.876666667,5.086526061,0.631421806,5294.152504,0.063829899,1,300,laplace,"(400, 2000)",[[0.7        0.85       0.91666667 0.96666667 0.95      ]],1
cqr,sinex_con,0.93,8.446267295,0.551161368,3726.305086,0.06396389,1.5,300,laplace,"(400, 2000)",[[0.9        0.88333333 0.95       0.93333333 0.98333333]],1
cqr,sinex_con,0.9,10.26392642,0.483058208,2985.102808,0.060967684,2,300,laplace,"(400, 2000)",[[0.88333333 0.83333333 0.93333333 0.86666667 0.98333333]],1
split,linear,0.93,2.691567147,0.788661028,13059.97921,7.354007483,0.5,300,laplace,"(400, 2000)",999,1
split,linear,0.96,6.768483502,0.582882972,6886.181691,3.366508484,1,300,laplace,"(400, 2000)",999,1
split,linear,0.906666667,6.778904829,0.626083283,7493.852265,3.800536394,1.5,300,laplace,"(400, 2000)",999,1
split,linear,0.856666667,8.433129006,0.664222726,7577.731262,3.105326414,2,300,laplace,"(400, 2000)",999,1
split_resid_norm,linear,0.983333333,10.47379976,0.177609978,5463.479959,7.175230503,0.5,300,laplace,"(400, 2000)",[[0.91666667 1.         1.         1.         1.        ]],1
split_resid_norm,linear,0.883333333,4.957905126,0.694463678,9702.76412,3.364560366,1,300,laplace,"(400, 2000)",[[0.76666667 0.91666667 0.91666667 0.9        0.91666667]],1
split_resid_norm,linear,0.95,8.52168164,0.529952397,5648.263413,3.016622782,1.5,300,laplace,"(400, 2000)",[[0.91666667 0.96666667 0.91666667 0.95       1.        ]],1
split_resid_norm,linear,0.91,18.15745485,0.277037232,3805.898151,2.402416229,2,300,laplace,"(400, 2000)",[[0.7  0.9  0.95 1.   1.  ]],1
jackknife_plus,linear,0.896666667,2.265437908,0.822120828,13927.97654,16.46257043,0.5,300,laplace,"(400, 2000)",[[0.9        0.88333333 0.91666667 0.9        0.88333333]],1
jackknife_plus,linear,0.916666667,4.848308453,0.701217687,9070.176825,12.87703657,1,300,laplace,"(400, 2000)",[[0.9        0.88333333 0.91666667 0.98333333 0.9       ]],1
jackknife_plus,linear,0.883333333,6.265411236,0.654406852,8537.567632,14.28656149,1.5,300,laplace,"(400, 2000)",[[0.83333333 0.93333333 0.83333333 0.86666667 0.95      ]],1
jackknife_plus,linear,0.876666667,9.168468662,0.63494512,5576.208377,10.82023978,2,300,laplace,"(400, 2000)",[[0.9        0.9        0.85       0.85       0.88333333]],1
jackknife_plus_ab,linear,0.896666667,2.170710602,0.829558689,14195.59756,168.187609,0.5,300,laplace,"(400, 2000)",[[0.93333333 0.9        0.9        0.88333333 0.86666667]],1
jackknife_plus_ab,linear,0.916666667,4.849861694,0.701121967,9076.883733,115.450532,1,300,laplace,"(400, 2000)",[[0.88333333 0.96666667 0.91666667 0.91666667 0.9       ]],1
jackknife_plus_ab,linear,0.883333333,6.261723921,0.65461024,8395.418505,116.4868824,1.5,300,laplace,"(400, 2000)",[[0.88333333 0.93333333 0.9        0.91666667 0.78333333]],1
jackknife_plus_ab,linear,0.883333333,8.923471607,0.644700164,6463.016458,117.7361083,2,300,laplace,"(400, 2000)",[[0.91666667 0.86666667 0.86666667 0.86666667 0.9       ]],1
cqr,linear,0.843333333,2.582913802,0.797190493,13337.39756,0.065968037,0.5,300,laplace,"(400, 2000)",[[0.76666667 0.78333333 0.78333333 0.93333333 0.95      ]],1
cqr,linear,0.903333333,5.253337568,0.676257528,7934.845924,0.063172817,1,300,laplace,"(400, 2000)",[[0.81666667 0.95       0.86666667 0.91666667 0.96666667]],1
cqr,linear,0.893333333,7.148768653,0.605682016,7376.625038,0.066779375,1.5,300,laplace,"(400, 2000)",[[0.76666667 0.93333333 0.91666667 0.95       0.9       ]],1
cqr,linear,0.916666667,10.42707543,0.584832234,5115.946752,0.061996937,2,300,laplace,"(400, 2000)",[[0.85       0.93333333 0.9        0.95       0.95      ]],1
split,cube,0.886666667,2.391719454,0.741730354,2120.407915,5.365502119,0.5,300,laplace,"(400, 2000)",999,1
split,cube,0.903333333,5.329155616,0.660761472,1035.587512,3.375823975,1,300,laplace,"(400, 2000)",999,1
split,cube,0.98,11.30775149,0.271494504,319.5555516,5.702201843,1.5,300,laplace,"(400, 2000)",999,1
split,cube,0.986666667,17.46849284,0.395079177,496.5474094,3.70302248,2,300,laplace,"(400, 2000)",999,1
split_resid_norm,cube,0.976666667,5.481833475,0.408042526,406.7964822,4.789566994,0.5,300,laplace,"(400, 2000)",[[0.9        0.98333333 1.         1.         1.        ]],1
split_resid_norm,cube,0.953333333,8.500744571,0.458866062,345.6980497,2.931290388,1,300,laplace,"(400, 2000)",[[0.85       0.96666667 0.95       1.         1.        ]],1
split_resid_norm,cube,0.9,7.109577013,0.541964326,1599.895754,5.74053216,1.5,300,laplace,"(400, 2000)",[[0.9        0.9        0.91666667 0.9        0.88333333]],1
split_resid_norm,cube,0.956666667,31.06781143,-0.075849519,699.7127336,3.183688164,2,300,laplace,"(400, 2000)",[[0.83333333 0.96666667 0.98333333 1.         1.        ]],1
jackknife_plus,cube,0.94,2.970792107,0.679198313,1515.044459,16.79249573,0.5,300,laplace,"(400, 2000)",[[0.91666667 0.95       0.96666667 0.91666667 0.95      ]],1
jackknife_plus,cube,0.896666667,5.17387874,0.670645946,1175.87055,13.63731742,1,300,laplace,"(400, 2000)",[[0.9        0.95       0.9        0.86666667 0.86666667]],1
jackknife_plus,cube,0.9,7.128770549,0.54072778,1359.027898,13.55151248,1.5,300,laplace,"(400, 2000)",[[0.91666667 0.88333333 0.85       0.98333333 0.86666667]],1
jackknife_plus,cube,0.903333333,10.60894578,0.632621949,1586.499072,7.837387085,2,300,laplace,"(400, 2000)",[[0.95       0.88333333 0.91666667 0.88333333 0.88333333]],1
jackknife_plus_ab,cube,0.933333333,2.883102129,0.688667826,1638.348106,173.4409037,0.5,300,laplace,"(400, 2000)",[[0.95       0.95       0.9        0.91666667 0.95      ]],1
jackknife_plus_ab,cube,0.883333333,4.712521479,0.700014418,1406.290602,124.1868777,1,300,laplace,"(400, 2000)",[[0.91666667 0.85       0.88333333 0.91666667 0.85      ]],1
jackknife_plus_ab,cube,0.893333333,6.85187886,0.558566548,1588.582188,123.3566723,1.5,300,laplace,"(400, 2000)",[[0.86666667 0.93333333 0.95       0.88333333 0.83333333]],1
jackknife_plus_ab,cube,0.9,10.04794201,0.652049001,1808.47304,121.6558862,2,300,laplace,"(400, 2000)",[[0.9        0.85       0.91666667 0.95       0.88333333]],1
cqr,cube,0.84,2.575153939,0.721919737,2148.894738,0.088000298,0.5,300,laplace,"(400, 2000)",[[0.73333333 0.76666667 0.9        0.93333333 0.86666667]],1
cqr,cube,0.906666667,5.560818959,0.646014438,1168.235191,0.093000174,1,300,laplace,"(400, 2000)",[[0.9        0.88333333 0.9        0.88333333 0.96666667]],1
cqr,cube,0.926666667,8.593264603,0.446377191,1071.76902,0.088239193,1.5,300,laplace,"(400, 2000)",[[0.91666667 0.9        0.93333333 0.93333333 0.95      ]],1
cqr,cube,0.89,10.42264169,0.639073431,2010.133873,0.088000059,2,300,laplace,"(400, 2000)",[[0.83333333 0.85       0.9        0.91666667 0.95      ]],1
split,nmm,0.84,2.424451316,0.845537744,18819.34933,25.44290495,0.5,300,laplace,"(400, 2000)",999,1
split,nmm,0.906666667,5.381088314,0.737135907,14149.87525,20.67674184,1,300,laplace,"(400, 2000)",999,1
split,nmm,0.826666667,6.772775421,0.688088393,11506.8741,14.16308641,1.5,300,laplace,"(400, 2000)",999,1
split,nmm,0.893333333,10.05363583,0.623945279,7389.864087,8.852823734,2,300,laplace,"(400, 2000)",999,1
split_resid_norm,nmm,0.863333333,6.621507141,0.578150052,9242.231482,13.7341311,0.5,300,laplace,"(400, 2000)",[[1.         0.55       0.8        0.98333333 0.98333333]],1
split_resid_norm,nmm,0.953333333,7.375014261,0.639731617,10825.21348,15.86356902,1,300,laplace,"(400, 2000)",[[0.95       0.93333333 0.96666667 0.91666667 1.        ]],1
split_resid_norm,nmm,0.973333333,17.04112146,0.215200856,3781.614916,23.40920377,1.5,300,laplace,"(400, 2000)",[[0.86666667 1.         1.         1.         1.        ]],1
split_resid_norm,nmm,0.94,13.86201445,0.481492723,4733.468482,10.44858098,2,300,laplace,"(400, 2000)",[[0.86666667 0.93333333 0.96666667 0.95       0.98333333]],1
jackknife_plus,nmm,0.89,2.950924911,0.811999634,17350.07409,68.90926027,0.5,300,laplace,"(400, 2000)",[[0.81666667 0.88333333 0.88333333 0.91666667 0.95      ]],1
jackknife_plus,nmm,0.91,5.907976486,0.711397588,12454.45923,57.07320762,1,300,laplace,"(400, 2000)",[[0.95       0.9        0.85       0.96666667 0.88333333]],1
jackknife_plus,nmm,0.923333333,10.16743922,0.531756711,7121.380728,41.97166371,1.5,300,laplace,"(400, 2000)",[[0.95       0.95       0.98333333 0.9        0.83333333]],1
jackknife_plus,nmm,0.913333333,10.74392237,0.598125139,6523.386478,30.16521788,2,300,laplace,"(400, 2000)",[[0.85       0.91666667 0.95       0.9        0.95      ]],1
jackknife_plus_ab,nmm,0.843333333,2.418387823,0.84592437,18393.73694,586.6208849,0.5,300,laplace,"(400, 2000)",[[0.86666667 0.85       0.85       0.8        0.85      ]],1
jackknife_plus_ab,nmm,0.893333333,5.120937218,0.749844186,13614.46928,497.631568,1,300,laplace,"(400, 2000)",[[0.96666667 0.91666667 0.85       0.86666667 0.86666667]],1
jackknife_plus_ab,nmm,0.896666667,8.111093359,0.626458278,10013.23385,484.4095979,1.5,300,laplace,"(400, 2000)",[[0.9        0.9        0.9        0.91666667 0.86666667]],1
jackknife_plus_ab,nmm,0.9,9.415939665,0.647798233,8099.8838,383.980979,2,300,laplace,"(400, 2000)",[[0.86666667 0.95       0.9        0.83333333 0.95      ]],1
cqr,nmm,0.883333333,2.861592039,0.81769079,17096.90428,0.064694405,0.5,300,laplace,"(400, 2000)",[[0.8        0.86666667 0.91666667 0.9        0.93333333]],1
cqr,nmm,0.913333333,5.413446241,0.735555137,13929.3941,0.064997911,1,300,laplace,"(400, 2000)",[[0.83333333 0.85       0.96666667 0.95       0.96666667]],1
cqr,nmm,0.913333333,8.050802242,0.629234771,11292.30315,0.068967342,1.5,300,laplace,"(400, 2000)",[[0.81666667 0.93333333 0.91666667 0.95       0.95      ]],1
cqr,nmm,0.886666667,9.762124204,0.634849141,9611.522485,0.062967777,2,300,laplace,"(400, 2000)",[[0.76666667 0.85       0.95       0.9        0.96666667]],1
split,sinex_het,0.963333333,8.834445101,0.400413816,2212.019795,32.83132362,0.5,300,laplace,"(400, 2000, 2000, 2000)",999,1
split,sinex_het,0.89,6.898087841,0.623861334,5065.70063,45.9756825,1,300,laplace,"(400, 2000, 2000, 2000)",999,1
split,sinex_het,0.946666667,10.03742562,0.488973361,2095.991564,33.63839149,1.5,300,laplace,"(400, 2000, 2000, 2000)",999,1
split,sinex_het,0.903333333,10.9524999,0.620780906,2370.242368,43.75907612,2,300,laplace,"(400, 2000, 2000, 2000)",999,1
split_resid_norm,sinex_het,0.826666667,8.910911823,0.395223581,4826.538373,40.49583244,0.5,300,laplace,"(400, 2000, 2000, 2000)",[[0.28333333 0.85       1.         1.         1.        ]],1
split_resid_norm,sinex_het,0.97,14.28062513,0.221305672,2588.942707,41.3354919,1,300,laplace,"(400, 2000, 2000, 2000)",[[0.86666667 0.98333333 1.         1.         1.        ]],1
split_resid_norm,sinex_het,0.94,9.706349167,0.505829387,2668.627858,31.1212585,1.5,300,laplace,"(400, 2000, 2000, 2000)",[[0.86666667 0.91666667 0.98333333 0.96666667 0.96666667]],1
split_resid_norm,sinex_het,0.946666667,21.52645868,0.254667869,1400.639766,46.30550742,2,300,laplace,"(400, 2000, 2000, 2000)",[[0.78333333 0.95       1.         1.         1.        ]],1
jackknife_plus,sinex_het,0.916666667,6.863794089,0.534161304,2393.175766,124.0624964,0.5,300,laplace,"(400, 2000, 2000, 2000)",[[0.88333333 0.93333333 0.98333333 0.96666667 0.81666667]],1
jackknife_plus,sinex_het,0.873333333,7.162576098,0.60943896,3800.017785,145.4674544,1,300,laplace,"(400, 2000, 2000, 2000)",[[0.91666667 0.93333333 0.91666667 0.83333333 0.76666667]],1
jackknife_plus,sinex_het,0.916666667,8.977917467,0.542915971,2722.582965,124.3127177,1.5,300,laplace,"(400, 2000, 2000, 2000)",[[0.86666667 0.91666667 0.88333333 0.96666667 0.95      ]],1
jackknife_plus,sinex_het,0.883333333,10.13840259,0.648968018,2997.961663,142.4525297,2,300,laplace,"(400, 2000, 2000, 2000)",[[0.96666667 0.9        0.83333333 0.9        0.81666667]],1
jackknife_plus_ab,sinex_het,0.853333333,4.839561339,0.671542556,6084.101307,1256.313994,0.5,300,laplace,"(400, 2000, 2000, 2000)",[[1.         0.93333333 0.88333333 0.71666667 0.73333333]],1
