strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
jackknife_plus_ab,cube,0.8833333333333333,9.24994884352808,0.6124337297413999,1386.063280249489,38.51275277137756,2.0,300,laplace,"(200, 1000)",[[0.91666667 0.86666667 0.9        0.88333333 0.85      ]]
cqr,cube,0.9066666666666666,2.6547563336464344,0.7132301016174256,1677.3728259415343,0.0661675930023193,0.5,300,laplace,"(200, 1000)",[[0.86666667 0.9        0.9        0.91666667 0.95      ]]
cqr,cube,0.9233333333333332,5.224745365683648,0.5325563139103737,1605.1687049425543,0.069000244140625,1.0,300,laplace,"(200, 1000)",[[0.83333333 0.91666667 0.91666667 0.95       1.        ]]
cqr,cube,0.8933333333333333,7.70503422366703,0.4951295429489571,1219.589277258722,0.0650012493133544,1.5,300,laplace,"(200, 1000)",[[0.86666667 0.9        0.83333333 0.9        0.96666667]]
cqr,cube,0.8766666666666667,10.14546201779164,0.5749122389587584,1367.50346382953,0.0650010108947753,2.0,300,laplace,"(200, 1000)",[[0.76666667 0.88333333 0.91666667 0.93333333 0.88333333]]
split,nmm,0.94,3.546490371200272,0.7652417832252751,15874.183364878962,9.511576414108276,0.5,300,laplace,"(200, 1000)",999
split,nmm,0.8533333333333334,4.064314526164864,0.7869435944479859,15895.93753868849,9.645365476608276,1.0,300,laplace,"(200, 1000)",999
split,nmm,0.8266666666666667,5.549376549151728,0.7906214721344322,13893.35657903564,8.249500036239624,1.5,300,laplace,"(200, 1000)",999
split,nmm,0.9466666666666668,14.435058475773529,0.4523693107822894,4069.629569258332,2.266962766647339,2.0,300,laplace,"(200, 1000)",999
split_resid_norm,nmm,0.9,2.8846290071479244,0.809054372353802,17451.77479181501,9.658957481384276,0.5,300,laplace,"(200, 1000)",[[0.88333333 0.88333333 0.88333333 0.86666667 0.98333333]]
split_resid_norm,nmm,0.9833333333333332,10.219506537869607,0.4642818843144663,6695.662821024958,7.926043748855591,1.0,300,laplace,"(200, 1000)",[[1.         0.98333333 0.96666667 0.98333333 0.98333333]]
split_resid_norm,nmm,0.93,8.64425178652994,0.6738575388673491,9294.002788664968,7.599186182022095,1.5,300,laplace,"(200, 1000)",[[0.91666667 0.95       0.9        0.95       0.93333333]]
split_resid_norm,nmm,0.95,13.27358887212735,0.496432281648917,5371.736690569872,3.5954601764678955,2.0,300,laplace,"(200, 1000)",[[0.96666667 0.9        0.95       0.96666667 0.96666667]]
jackknife_plus,nmm,0.92,3.804299645574985,0.7481772369811887,15267.584475562728,26.57838463783264,0.5,300,laplace,"(200, 1000)",[[0.85       0.96666667 0.88333333 0.98333333 0.91666667]]
jackknife_plus,nmm,0.94,7.669878589389115,0.59793773426546,9489.263398677,19.26909303665161,1.0,300,laplace,"(200, 1000)",[[0.95 0.95 0.95 0.9  0.95]]
