strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction
split_resid_norm,cube,0.8933333333333333,0.2218108902122788,0.9827686584950216,4640.116044204101,4.021854400634766,0.0,500,normal,"(200, 1000)",[[0.75       1.         1.         1.         0.71666667]],50,lbfgs,1
split_resid_norm,cube,0.8733333333333333,0.7456871993136913,0.9135548812634448,3734.630393967008,2.7599542140960693,0.2,500,normal,"(200, 1000)",[[0.76666667 0.8        0.91666667 0.96666667 0.91666667]],50,lbfgs,1
split_resid_norm,cube,0.94,2.0559831671881925,0.7536223884107282,1637.5460251944544,2.1770219802856445,0.5,500,normal,"(200, 1000)",[[0.86666667 0.91666667 0.95       0.98333333 0.98333333]],50,lbfgs,1
split_resid_norm,cube,0.92,4.586545767070177,0.527736794863791,1175.2412794334068,1.731614112854004,1.0,500,normal,"(200, 1000)",[[0.75       0.9        0.96666667 0.98333333 1.        ]],50,lbfgs,1
jackknife_plus_ab,cube,0.9066666666666666,0.0468890647793066,0.996357395880828,5253.505574057641,149.58946800231934,0.0,500,normal,"(200, 1000)",[[1.         1.         0.93333333 0.85       0.75      ]],50,lbfgs,1
jackknife_plus_ab,cube,0.88,0.6643549408550075,0.9229836779950964,3752.1805592777378,116.6091411113739,0.2,500,normal,"(200, 1000)",[[0.81666667 0.86666667 0.88333333 0.9        0.93333333]],50,lbfgs,1
jackknife_plus_ab,cube,0.9166666666666666,1.6195265213033323,0.8059256563761584,2044.8573303340063,109.77388048171996,0.5,500,normal,"(200, 1000)",[[0.91666667 0.96666667 0.95       0.93333333 0.81666667]],50,lbfgs,1
jackknife_plus_ab,cube,0.9066666666666666,3.447261305161484,0.6450457142720175,1501.9471159513978,69.40061688423157,1.0,500,normal,"(200, 1000)",[[0.9        0.93333333 0.96666667 0.88333333 0.85      ]],50,lbfgs,1
split,nmm,0.8966666666666666,1.974869090576384,0.8376786295028557,18876.978222909656,14.112534046173096,0.0,500,normal,"(200, 1000)",999,50,sgd,1
split,nmm,0.9,1.963716261439403,0.8474085344100148,19038.65781287037,16.220520496368408,0.2,500,normal,"(200, 1000)",999,50,sgd,1
split,nmm,0.9366666666666666,2.9875305021030543,0.788658456126382,17065.24362935843,14.39255976676941,0.5,500,normal,"(200, 1000)",999,50,sgd,1
split,nmm,0.89,4.772226087970314,0.7158156886060998,13796.471867109009,11.413536310195925,1.0,500,normal,"(200, 1000)",999,50,sgd,1
split_resid_norm,nmm,0.9533333333333334,8.344906307002056,0.3141022249738122,6274.525989222792,8.335395336151123,0.0,500,normal,"(200, 1000)",[[1.         1.         1.         0.76666667 1.        ]],50,sgd,1
