strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
cv_plus,linear_multi,0.9033333333333332,1.872694129413256,-0.3100756814785097,67.80864881288996,29.82587718963623,0.5,300,normal,"(200, 1000)",999,20,adam,1,1.3100756849237951,5
cv_plus,linear_multi,0.9033333333333332,3.3180788189961907,-1.3212196191900143,69.2540335024729,30.112080812454224,1.0,300,normal,"(200, 1000)",999,20,adam,1,2.3212196338702324,5
cv_plus,linear_multi,0.9033333333333332,5.045551014650274,-0.7128593904048667,123.08492217473976,29.90751051902771,0.0,300,normal,"(200, 1000)",999,20,adam,1,1.7128593983255267,10
cv_plus,linear_multi,0.9033333333333332,4.3350569214909465,-0.4716614582331078,122.37442808158043,32.443260192871094,0.2,300,normal,"(200, 1000)",999,20,adam,1,1.4716614634737908,10
cv_plus,linear_multi,0.9033333333333332,3.269315781751956,-0.1098645599754699,121.30868694184144,30.28505492210388,0.5,300,normal,"(200, 1000)",999,20,adam,1,1.1098645611961873,10
cv_plus,linear_multi,0.9033333333333332,1.911704606426284,0.3510161304265433,110.85482556866576,30.220542669296265,1.0,300,normal,"(200, 1000)",999,20,adam,1,0.6489838656732774,10
cv_plus,linear_multi,0.9033333333333332,1.811912838962453,-3.914830342342346,17.321257694179724,61.131170988082886,0.0,300,normal,"(200, 1000)",999,50,adam,1,4.914830385840461,3
cv_plus,linear_multi,0.9033333333333332,2.4798245077898127,-5.726546920506072,17.98916936300708,62.44014263153076,0.2,300,normal,"(200, 1000)",999,50,adam,1,6.726546984134372,3
cv_plus,linear_multi,0.9,3.4816920110308525,-8.444121881575239,18.991036866248194,59.80749320983887,0.5,300,normal,"(200, 1000)",999,50,adam,1,9.44412188157524,3
cv_plus,linear_multi,0.9,5.151471183099253,-12.973413377310017,20.660816038316725,59.43608784675598,1.0,300,normal,"(200, 1000)",999,50,adam,1,13.973413377310017,3
cv_plus,linear_multi,0.9033333333333332,0.975242889954765,0.3177519042917352,66.37618823966763,70.0074405670166,0.0,300,normal,"(200, 1000)",999,50,adam,1,0.682248092177688,5
cv_plus,linear_multi,0.9033333333333332,1.0072301052219677,0.295374692858122,67.89530726888167,67.38928484916687,0.2,300,normal,"(200, 1000)",999,50,adam,1,0.7046253038599369,5
cv_plus,linear_multi,0.9033333333333332,1.872694129413256,-0.3100756814785097,67.80864881288996,71.34985852241516,0.5,300,normal,"(200, 1000)",999,50,adam,1,1.3100756849237951,5
cv_plus,linear_multi,0.9033333333333332,3.3180788189961907,-1.3212196191900143,69.2540335024729,77.07892155647278,1.0,300,normal,"(200, 1000)",999,50,adam,1,2.3212196338702324,5
cv_plus,linear_multi,0.9033333333333332,5.045551014650274,-0.7128593904048667,123.08492217473976,78.55653405189514,0.0,300,normal,"(200, 1000)",999,50,adam,1,1.7128593983255267,10
cv_plus,linear_multi,0.9033333333333332,4.3350569214909465,-0.4716614582331078,122.37442808158043,74.21548652648926,0.2,300,normal,"(200, 1000)",999,50,adam,1,1.4716614634737908,10
cv_plus,linear_multi,0.9033333333333332,3.269315781751956,-0.1098645599754699,121.30868694184144,74.05258297920227,0.5,300,normal,"(200, 1000)",999,50,adam,1,1.1098645611961873,10
cv_plus,linear_multi,0.9033333333333332,1.911704606426284,0.3510161304265433,110.85482556866576,74.6288959980011,1.0,300,normal,"(200, 1000)",999,50,adam,1,0.6489838656732774,10
cv_plus,poly_multi,0.9033333333333332,3.2129164641056853,-0.1026386993156791,187.01455978951503,8.765591621398926,0.0,300,normal,"(200, 1000)",999,5,adam,1,1.1026387004561091,3
cv_plus,poly_multi,0.9033333333333332,3.73922306741855,-0.2832615163585842,187.5408663928279,12.913831949234009,0.2,300,normal,"(200, 1000)",999,5,adam,1,1.2832615195059345,3
cv_plus,poly_multi,0.9033333333333332,4.528682972387847,-0.554195741922942,188.33032629779723,8.659144401550293,0.5,300,normal,"(200, 1000)",999,5,adam,1,1.5541957480806723,3
cv_plus,poly_multi,0.9033333333333332,5.844449480670007,-1.0057527845302046,189.6460928060792,8.549465894699097,1.0,300,normal,"(200, 1000)",999,5,adam,1,2.005752795705236,3
cv_plus,poly_multi,0.9033333333333332,12.62631096722208,-0.6395888209158137,447.258939287887,8.585608720779419,0.0,300,normal,"(200, 1000)",999,5,adam,1,1.6395888280223565,5
cv_plus,poly_multi,0.9033333333333332,12.278081920717373,-0.5943695601689277,446.9107102413823,8.6636643409729,0.2,300,normal,"(200, 1000)",999,5,adam,1,1.594369566773034,5
cv_plus,poly_multi,0.9033333333333332,11.75573835096032,-0.5265406690486002,446.38836667162514,8.517107725143433,0.5,300,normal,"(200, 1000)",999,5,adam,1,1.5265406748990522,5
cv_plus,poly_multi,0.9033333333333332,10.885165734698562,-0.4134925171813869,445.5177940553634,8.540665626525879,1.0,300,normal,"(200, 1000)",999,5,adam,1,1.4134925217757484,5
cv_plus,poly_multi,0.9033333333333332,35.537759111576975,-0.8353918364615657,1331.9372541897037,8.459153890609741,0.0,300,normal,"(200, 1000)",999,5,adam,1,1.8353918457436973,10
cv_plus,poly_multi,0.9033333333333332,35.627882280393344,-0.8400463597476542,1332.0273773585202,8.518533706665039,0.2,300,normal,"(200, 1000)",999,5,adam,1,1.8400463690815028,10
cv_plus,poly_multi,0.9033333333333332,35.76306703361791,-0.8470281446767881,1332.1625621117448,8.467284917831421,0.5,300,normal,"(200, 1000)",999,5,adam,1,1.847028154088212,10
cv_plus,poly_multi,0.9033333333333332,35.98837495565885,-0.8586644528920105,1332.3878700337857,8.50048017501831,1.0,300,normal,"(200, 1000)",999,5,adam,1,1.8586644624327269,10
cv_plus,poly_multi,0.9033333333333332,3.2129164641056853,-0.1026386993156791,187.01455978951503,12.999849319458008,0.0,300,normal,"(200, 1000)",999,10,adam,1,1.1026387004561091,3
cv_plus,poly_multi,0.9033333333333332,3.73922306741855,-0.2832615163585842,187.5408663928279,13.381687879562378,0.2,300,normal,"(200, 1000)",999,10,adam,1,1.2832615195059345,3
cv_plus,poly_multi,0.9033333333333332,4.528682972387847,-0.554195741922942,188.33032629779723,13.471666812896729,0.5,300,normal,"(200, 1000)",999,10,adam,1,1.5541957480806723,3
cv_plus,poly_multi,0.9033333333333332,5.844449480670007,-1.0057527845302046,189.6460928060792,13.415918350219728,1.0,300,normal,"(200, 1000)",999,10,adam,1,2.005752795705236,3
cv_plus,poly_multi,0.9033333333333332,12.62631096722208,-0.6395888209158137,447.258939287887,16.26815891265869,0.0,300,normal,"(200, 1000)",999,10,adam,1,1.6395888280223565,5
